"OBJECTID","SOURCE_SYSTEM_TYPE","SOURCE_SYSTEM","NWCG_REPORTING_UNIT_NAME","SOURCE_REPORTING_UNIT_NAME","FIRE_YEAR","Month","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","NWCG_CAUSE_AGE_CATEGORY","CONT_TIME","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE","FIPS_NAME"
662859,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,0.3,"B",37.16806,-78.825,"MISSING/NOT SPECIFIED","VA","Charlotte County"
662860,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,0.1,"A",36.78222,-78.64361,"MISSING/NOT SPECIFIED","VA","Charlotte County"
662861,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,0.1,"A",36.78083,-78.64306,"MISSING/NOT SPECIFIED","VA","Charlotte County"
662862,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,1.2,"B",36.95389,-78.59639,"MISSING/NOT SPECIFIED","VA","Charlotte County"
662863,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,1.3,"B",36.93389,-78.71167,"MISSING/NOT SPECIFIED","VA","Charlotte County"
662864,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,0.1,"A",36.99861,-78.70778,"MISSING/NOT SPECIFIED","VA","Charlotte County"
662865,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,0.2,"A",36.85028,-78.58806,"MISSING/NOT SPECIFIED","VA","Charlotte County"
662866,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,3,"B",37.35305,-77.19111,"MISSING/NOT SPECIFIED","VA","Charles City County"
662867,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,0.1,"A",37.30083,-76.96639,"MISSING/NOT SPECIFIED","VA","Charles City County"
662868,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,3.6,"B",37.37028,-77.205,"MISSING/NOT SPECIFIED","VA","Charles City County"
662869,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,0.1,"A",37.35333,-77.50667,"MISSING/NOT SPECIFIED","VA","Charles City County"
662870,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,0.2,"A",39.11,-78.07861,"MISSING/NOT SPECIFIED","VA","Clarke County"
662871,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,0.1,"A",39.0625,-77.94167,"MISSING/NOT SPECIFIED","VA","Clarke County"
662872,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Arson/incendiarism","",NA,0.1,"A",39.09433,-77.87967,"MISSING/NOT SPECIFIED","VA","Clarke County"
662873,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Smoking","",NA,0.5,"B",39.12917,-77.87917,"MISSING/NOT SPECIFIED","VA","Clarke County"
662874,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Natural","Natural","",NA,1,"B",39.17445,-77.99611,"MISSING/NOT SPECIFIED","VA","Clarke County"
662875,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Arson/incendiarism","",NA,0.2,"A",39.20833,-77.99167,"MISSING/NOT SPECIFIED","VA","Clarke County"
662876,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,0.1,"A",36.75694,-80.665,"MISSING/NOT SPECIFIED","VA","Carroll County"
662877,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,0.1,"A",36.75667,-80.66583,"MISSING/NOT SPECIFIED","VA","Carroll County"
662878,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,0.1,"A",36.75639,-80.66611,"MISSING/NOT SPECIFIED","VA","Carroll County"
662879,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,0.2,"A",36.75555,-80.66778,"MISSING/NOT SPECIFIED","VA","Carroll County"
662880,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,1,"B",36.75583,-80.66944,"MISSING/NOT SPECIFIED","VA","Carroll County"
662881,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,0.1,"A",36.75611,-80.67111,"MISSING/NOT SPECIFIED","VA","Carroll County"
662882,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,0.1,"A",36.75611,-80.67139,"MISSING/NOT SPECIFIED","VA","Carroll County"
662883,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,0.2,"A",36.75667,-80.67223,"MISSING/NOT SPECIFIED","VA","Carroll County"
662884,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,0.2,"A",36.75667,-80.6725,"MISSING/NOT SPECIFIED","VA","Carroll County"
662885,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,0.1,"A",36.7575,-80.67445,"MISSING/NOT SPECIFIED","VA","Carroll County"
662886,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,0.1,"A",36.75778,-80.675,"MISSING/NOT SPECIFIED","VA","Carroll County"
662887,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,1,"B",36.75834,-80.67555,"MISSING/NOT SPECIFIED","VA","Carroll County"
662888,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,1,"B",36.75861,-80.67611,"MISSING/NOT SPECIFIED","VA","Carroll County"
662889,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,0.1,"A",36.76056,-80.67917,"MISSING/NOT SPECIFIED","VA","Carroll County"
662890,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,0.1,"A",36.76111,-80.69222,"MISSING/NOT SPECIFIED","VA","Carroll County"
662891,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,0.1,"A",36.76667,-80.69722,"MISSING/NOT SPECIFIED","VA","Carroll County"
662892,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,0.1,"A",36.76667,-80.69833,"MISSING/NOT SPECIFIED","VA","Carroll County"
662893,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,3,"B",36.8675,-80.76389,"MISSING/NOT SPECIFIED","VA","Carroll County"
662894,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,0.3,"B",36.72639,-80.97195,"MISSING/NOT SPECIFIED","VA","Carroll County"
662895,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,8,"B",36.82333,-80.61694,"MISSING/NOT SPECIFIED","VA","Carroll County"
662896,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,1,"B",36.71889,-80.83945,"MISSING/NOT SPECIFIED","VA","Carroll County"
662897,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Arson/incendiarism","",NA,0.1,"A",36.64083,-80.61528,"MISSING/NOT SPECIFIED","VA","Carroll County"
662898,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,1,"B",36.75195,-80.90945,"MISSING/NOT SPECIFIED","VA","Carroll County"
662899,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,3,"B",36.84417,-80.83833,"MISSING/NOT SPECIFIED","VA","Carroll County"
662900,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,1,"B",36.61666,-80.68806,"MISSING/NOT SPECIFIED","VA","Carroll County"
662901,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,0.1,"A",36.60722,-80.65166,"MISSING/NOT SPECIFIED","VA","Carroll County"
662902,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,1,"B",36.78305,-81.01278,"MISSING/NOT SPECIFIED","VA","Carroll County"
662903,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,4,"B",36.65972,-80.74389,"MISSING/NOT SPECIFIED","VA","Carroll County"
662904,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,3,"B",36.75945,-80.66,"MISSING/NOT SPECIFIED","VA","Carroll County"
662905,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,2.5,"B",36.6875,-80.85,"MISSING/NOT SPECIFIED","VA","Carroll County"
662906,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,1,"B",36.77972,-80.52722,"MISSING/NOT SPECIFIED","VA","Carroll County"
662907,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,2,"B",36.74139,-80.90195,"MISSING/NOT SPECIFIED","VA","Carroll County"
662908,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,1,"B",36.72667,-80.49028,"MISSING/NOT SPECIFIED","VA","Carroll County"
662909,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,6,"B",36.82195,-80.7175,"MISSING/NOT SPECIFIED","VA","Carroll County"
662910,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,1,"B",36.74972,-80.66944,"MISSING/NOT SPECIFIED","VA","Carroll County"
662911,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,1,"B",36.66389,-80.59695,"MISSING/NOT SPECIFIED","VA","Carroll County"
662912,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,2,"B",36.69639,-80.81695,"MISSING/NOT SPECIFIED","VA","Carroll County"
662913,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Arson/incendiarism","",NA,0.1,"A",36.66361,-80.69639,"MISSING/NOT SPECIFIED","VA","Carroll County"
662914,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Misuse of fire by a minor","Minor",NA,0.1,"A",36.60639,-80.68667,"MISSING/NOT SPECIFIED","VA","Carroll County"
662915,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,7,"B",36.73195,-80.91417,"MISSING/NOT SPECIFIED","VA","Carroll County"
662916,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,0.1,"A",36.69056,-80.90972,"MISSING/NOT SPECIFIED","VA","Carroll County"
662917,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,0.2,"A",36.58722,-80.73528,"MISSING/NOT SPECIFIED","VA","Carroll County"
662918,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,0.1,"A",36.77389,-80.76972,"MISSING/NOT SPECIFIED","VA","Carroll County"
662919,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,10,"C",38.39695,-78.09278,"MISSING/NOT SPECIFIED","VA","Culpeper County"
662920,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,1,"B",38.55472,-78.08667,"MISSING/NOT SPECIFIED","VA","Culpeper County"
662921,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Equipment and vehicle use","",NA,1,"B",38.50389,-78.17416,"MISSING/NOT SPECIFIED","VA","Culpeper County"
662922,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,1,"B",38.41889,-77.84333,"MISSING/NOT SPECIFIED","VA","Culpeper County"
662923,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,7,"B",38.3625,-77.68166,"MISSING/NOT SPECIFIED","VA","Culpeper County"
662924,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,10,"C",38.435,-77.84972,"MISSING/NOT SPECIFIED","VA","Culpeper County"
662925,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,1,"B",38.59278,-77.87417,"MISSING/NOT SPECIFIED","VA","Culpeper County"
662926,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Debris and open burning","",NA,5,"B",38.57167,-78.0575,"MISSING/NOT SPECIFIED","VA","Culpeper County"
662927,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,0.5,"B",38.46139,-77.98,"MISSING/NOT SPECIFIED","VA","Culpeper County"
662928,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,5,"B",38.54611,-78.11528,"MISSING/NOT SPECIFIED","VA","Culpeper County"
662929,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Human","Missing data/not specified/undetermined","",NA,0.2,"A",38.54556,-78.10833,"MISSING/NOT SPECIFIED","VA","Culpeper County"
662930,"NONFED","ST-NASF","Virginia Department of Forestry","Virginia Department of Forestry",2018,"November","Natural","Natural","",NA,0.2,"A",38.34056,-78.02111,"MISSING/NOT SPECIFIED","VA","Culpeper County"
